	GSM484148	GSM484150	GSM484151	GSM484152	GSM484153	GSM484159	GSM484160	GSM484161	GSM484162	GSM484163	GSM484164	GSM484165	GSM484166	GSM484167	GSM484168	GSM484169	GSM484170	GSM484172	GSM484173	GSM484174	GSM484175	GSM484176	GSM484177	GSM484178	GSM484179	GSM484180	GSM484181	GSM484182	GSM484183	GSM484184	GSM484185	GSM484186	GSM484187	GSM484188	GSM484189	GSM484190	GSM484191	GSM484192	GSM484193	GSM484194	GSM484196	GSM484197	GSM484198	GSM484199	GSM484200	GSM484202	GSM484203	GSM689005	GSM689006	GSM689007	GSM689008	GSM689009	GSM689010	GSM689011	GSM689012	GSM689013	GSM689014	GSM689015	GSM689016	GSM689017	GSM689018	GSM689019	GSM689020	GSM689021	GSM689022	GSM689023	GSM689024	GSM689025	GSM689026	GSM689027	GSM689028	GSM689029	GSM689030	GSM689031	GSM689032	GSM689033	GSM689034	GSM689035	GSM689036	GSM689037	GSM689038	GSM689039	GSM689040	GSM689041	GSM689042	GSM689043	GSM689044	GSM689045	GSM689046	GSM689047	GSM689048	GSM689049	GSM689050	GSM689051
RASSF1_E116_F	0.05575	0.05144	0.045	0.05129	0.07692	0.05669	0.04558	0.06062	0.04414	0.04908	0.04825	0.04874	0.05951	0.05624	0.04146	0.0433	0.04068	0.04938	0.09471	0.0499	0.07426	0.05313	0.04931	0.05021	0.49391	0.04732	0.0436	0.05409	0.05251	0.05262	0.03925	0.04934	0.06649	0.07272	0.05282	0.05584	0.03738	0.04403	0.05684	0.06792	0.05038	0.0609	0.06976	0.0474	0.06091	0.05214	0.03468	0.03129	0.04733	0.04785	0.88934	0.07194	0.05323	0.04335	0.04472	0.02811	0.07573	0.05698	0.08693	0.05512	0.02955	0.04865	0.05365	0.23084	0.32042	0.2516	0.03134	0.25111	0.57712	0.28085	0.45486	0.23267	0.05033	0.0458	0.05346	0.42824	0.04281	0.73288	0.07028	0.8347	0.04597	0.04965	0.0713	0.0452	0.76558	0.05991	0.05463	0.50246	0.14337	0.04729	0.05818	0.05749	0.07008	0.03865
RASSF1_P244_F	0.03353	0.03507	0.03403	0.02603	0.03453	0.02789	0.02936	0.05459	0.02676	0.0421	0.02902	0.03134	0.03027	0.03471	0.02855	0.02362	0.02319	0.02878	0.03992	0.04037	0.03109	0.03119	0.02895	0.02619	0.32696	0.02782	0.03184	0.03019	0.03461	0.03921	0.03158	0.03375	0.03116	0.02536	0.03003	0.03245	0.02706	0.0361	0.0323	0.04187	0.03609	0.03079	0.0362	0.02661	0.02927	0.03236	0.02879	0.02953	0.03282	0.02753	0.84042	0.04807	0.0373	0.02964	0.03498	0.02365	0.0545	0.0305	0.23599	0.02814	0.03303	0.03401	0.034	0.13349	0.29333	0.17566	0.03812	0.28862	0.41156	0.0866	0.32819	0.12162	0.03642	0.03379	0.02761	0.30265	0.03411	0.51391	0.02765	0.61553	0.04132	0.0368	0.03942	0.03859	0.41511	0.0361	0.0378	0.34637	0.09767	0.05057	0.04823	0.0603	0.04426	0.03103
RBL2_P250_R	0.08588	0.06718	0.06548	0.10079	0.08516	0.08753	0.04907	0.08614	0.0547	0.08045	0.04819	0.04966	0.04742	0.05641	0.07785	0.05968	0.05729	0.06509	0.09929	0.04428	0.06047	0.05651	0.05685	0.09469	0.03909	0.0741	0.04361	0.0508	0.04839	0.0737	0.04565	0.06889	0.09122	0.06122	0.0839	0.04801	0.09009	0.04013	0.07045	0.08306	0.06796	0.08857	0.09297	0.05747	0.06365	0.0607	0.03918	0.12932	0.07183	0.09931	0.0461	0.08674	0.06348	0.02774	0.05214	0.03355	0.09603	0.04759	0.04315	0.06942	0.0368	0.08307	0.05305	0.08052	0.04451	0.07183	0.06042	0.08713	0.0243	0.07948	0.13383	0.08839	0.05504	0.06371	0.05932	0.04006	0.09859	0.05045	0.05882	0.03647	0.08435	0.10561	0.0888	0.07994	0.08351	0.04239	0.06039	0.05304	0.10921	0.02826	0.06188	0.12301	0.04704	0.03487
RBP1_E158_F	0.05357	0.04089	0.02455	0.03402	0.04565	0.03681	0.03235	0.02551	0.02257	0.07309	0.02934	0.03625	0.02799	0.03512	0.0301	0.03232	0.03478	0.03902	0.05144	0.02676	0.0309	0.04293	0.03142	0.02669	0.02404	0.03741	0.02855	0.0243	0.03493	0.02565	0.03046	0.02726	0.0621	0.03223	0.02659	0.02348	0.08076	0.03073	0.03957	0.03147	0.03479	0.0387	0.03297	0.02996	0.02674	0.02431	0.02107	0.07124	0.07551	0.05056	0.03164	0.05112	0.02871	0.02965	0.02996	0.02371	0.06186	0.02799	0.02213	0.04645	0.02642	0.06846	0.04953	0.04292	0.48591	0.08674	0.02423	0.0278	0.01237	0.1145	0.03628	0.04494	0.04286	0.0354	0.06698	0.02686	0.14202	0.06248	0.05391	0.85166	0.20627	0.05363	0.07619	0.03268	0.09123	0.04797	0.04698	0.30176	0.07442	0.026	0.07656	0.02379	0.02205	0.03177
RBP1_P150_F	0.05243	0.0556	0.02772	0.02923	0.04103	0.03412	0.05134	0.0354	0.02618	0.06195	0.03094	0.03263	0.03086	0.04489	0.0496	0.03416	0.0312	0.03862	0.04241	0.03569	0.02613	0.03105	0.04648	0.02508	0.03227	0.04473	0.02464	0.03912	0.04123	0.03478	0.053	0.0515	0.07055	0.02554	0.02293	0.02502	0.07467	0.03174	0.05648	0.05354	0.02242	0.01748	0.03841	0.01753	0.03105	0.03161	0.03816	0.10268	0.04613	0.04996	0.04305	0.03697	0.03719	0.02619	0.03004	0.02435	0.05097	0.02835	0.02506	0.05868	0.02076	0.06764	0.04031	0.05638	0.6202	0.10773	0.045	0.01976	0.03166	0.06747	0.03478	0.06727	0.02663	0.04451	0.05891	0.0285	0.24647	0.0544	0.0603	0.75214	0.18708	0.03264	0.08197	0.02775	0.09061	0.07573	0.05396	0.21656	0.06265	0.03938	0.12452	0.0459	0.02749	0.02377
RBP1_P426_R	0.27566	0.26932	0.20432	0.19363	0.25276	0.21808	0.14275	0.16332	0.11871	0.27536	0.17053	0.18468	0.18518	0.19798	0.23043	0.2029	0.16665	0.19157	0.23154	0.18939	0.29295	0.21914	0.21604	0.19245	0.14331	0.24346	0.15967	0.19519	0.25144	0.20815	0.24743	0.21981	0.2747	0.24191	0.20714	0.17049	0.29302	0.17417	0.23597	0.18883	0.25019	0.23221	0.25556	0.28456	0.25995	0.21689	0.04446	0.26735	0.21755	0.21956	0.112	0.17869	0.11777	0.11739	0.13674	0.08705	0.2332	0.08713	0.14614	0.17533	0.16987	0.28712	0.53214	0.17916	0.90225	0.44006	0.15736	0.28015	0.08027	0.27752	0.18723	0.26122	0.19346	0.18894	0.25167	0.27151	0.47965	0.20763	0.28857	0.93899	0.59676	0.23432	0.33736	0.16647	0.76272	0.61917	0.16995	0.66726	0.25761	0.17968	0.69217	0.12632	0.17858	0.25925
RET_P717_F	0.10646	0.07382	0.09436	0.06418	0.08152	0.05813	0.04998	0.06826	0.06421	0.08748	0.04645	0.06872	0.05737	0.08212	0.06622	0.05165	0.05476	0.06867	0.08183	0.08729	0.06943	0.06675	0.07075	0.07078	0.0445	0.06054	0.06507	0.06133	0.07799	0.06576	0.07042	0.06865	0.08274	0.05818	0.0872	0.08719	0.06437	0.07529	0.06932	0.09409	0.09186	0.08526	0.08186	0.06126	0.0801	0.048	0.0373	0.07649	0.10888	0.07623	0.07171	0.06553	0.07876	0.20516	0.05991	0.10464	0.06521	0.06357	0.06075	0.06764	0.03123	0.08594	0.15474	0.09826	0.1098	0.08077	0.20534	0.05247	0.07357	0.11074	0.16556	0.06251	0.05907	0.06255	0.06063	0.05638	0.08858	0.07862	0.07629	0.25958	0.12117	0.06463	0.06507	0.06781	0.08481	0.07192	0.10071	0.12688	0.08792	0.05557	0.11441	0.08215	0.06616	0.22901
RET_seq_53_S374_F	0.10435	0.07953	0.11049	0.07909	0.11272	0.07334	0.07027	0.07952	0.06748	0.09734	0.06963	0.09485	0.07515	0.09255	0.07108	0.05766	0.07883	0.09948	0.12637	0.03953	0.08963	0.0566	0.0513	0.06382	0.05599	0.0614	0.06156	0.07549	0.06684	0.098	0.06644	0.06897	0.06982	0.09068	0.0975	0.06598	0.09171	0.06574	0.0668	0.09494	0.10292	0.08839	0.10014	0.06785	0.09921	0.08935	0.03892	0.13116	0.42223	0.06982	0.06196	0.11724	0.08217	0.11376	0.079	0.58565	0.07095	0.07798	0.03109	0.09496	0.0634	0.08675	0.06379	0.1048	0.08165	0.08294	0.06289	0.07607	0.07971	0.30464	0.13773	0.10499	0.06691	0.05175	0.14053	0.05648	0.25492	0.07927	0.05862	0.81759	0.69276	0.10103	0.10191	0.08504	0.1019	0.06911	0.06862	0.73879	0.12277	0.10084	0.17878	0.41653	0.09821	0.57946
RET_seq_54_S260_F	0.0914	0.0626	0.07433	0.07137	0.07871	0.08331	0.05033	0.06234	0.06481	0.077	0.0532	0.06321	0.05565	0.05975	0.05909	0.05266	0.05132	0.08451	0.10144	0.0793	0.07719	0.08159	0.05749	0.05878	0.06044	0.07504	0.06298	0.05793	0.06075	0.09281	0.0587	0.05396	0.06103	0.08409	0.06142	0.06788	0.06599	0.06293	0.09003	0.07452	0.07445	0.06886	0.06981	0.07502	0.0771	0.07535	0.36312	0.10278	0.20685	0.06415	0.06804	0.04571	0.05955	0.04733	0.05733	0.53458	0.07458	0.06479	0.0383	0.08062	0.03379	0.08354	0.07033	0.06482	0.0561	0.06521	0.12357	0.06787	0.03614	0.27415	0.08534	0.08241	0.06173	0.0591	0.0821	0.05342	0.29904	0.09079	0.07726	0.40958	0.51316	0.08854	0.09039	0.06531	0.07664	0.07503	0.07218	0.56875	0.07705	0.04142	0.05491	0.05274	0.0594	0.56479
RHOC_P536_F	0.04893	0.0591	0.0455	0.0705	0.0669	0.04171	0.04989	0.05732	0.03814	0.07381	0.03222	0.0559	0.0413	0.06187	0.07122	0.05898	0.04513	0.05478	0.06442	0.05517	0.04857	0.06108	0.05684	0.05319	0.03972	0.07926	0.04431	0.05708	0.05042	0.08241	0.03593	0.04223	0.08084	0.04501	0.03721	0.04113	0.10516	0.02721	0.07	0.08394	0.05431	0.04781	0.04632	0.07743	0.05778	0.04133	0.03164	0.08834	0.08976	0.11976	0.05454	0.06855	0.0369	0.03641	0.05741	0.03066	0.07413	0.06144	0.06001	0.09	0.02366	0.0827	0.07896	0.04963	0.0662	0.0817	0.02718	0.04969	0.06141	0.09559	0.0472	0.11431	0.04956	0.06651	0.06963	0.03403	0.09083	0.06099	0.0488	0.0364	0.0712	0.04428	0.12734	0.05918	0.06381	0.07915	0.07167	0.06879	0.12097	0.09117	0.07531	0.08134	0.09973	0.06379
RHOH_P121_F	0.71286	0.71359	0.86277	0.829	0.74053	0.82707	0.71363	0.82185	0.80303	0.66744	0.69843	0.85374	0.88647	0.78317	0.79539	0.79312	0.84476	0.82096	0.83893	0.88637	0.88664	0.8277	0.80308	0.78825	0.82631	0.74807	0.86192	0.81883	0.86254	0.76817	0.87547	0.87359	0.63287	0.86713	0.85488	0.86946	0.62072	0.86401	0.78783	0.82339	0.86796	0.8467	0.89833	0.87111	0.88596	0.79266	0.77428	0.50024	0.70034	0.60751	0.91654	0.6648	0.92985	0.88393	0.85148	0.84338	0.57148	0.91552	0.92845	0.72102	0.80197	0.78015	0.82524	0.85645	0.88427	0.36695	0.89465	0.80555	0.82857	0.66652	0.81676	0.78353	0.89616	0.64754	0.74637	0.63936	0.55238	0.89936	0.86174	0.86289	0.73576	0.76422	0.73972	0.12889	0.84231	0.89249	0.81386	0.82605	0.80933	0.90953	0.69867	0.91088	0.86431	0.93331
RHOH_P953_R	0.94162	0.89906	0.95329	0.94339	0.92353	0.93472	0.85861	0.92692	0.9415	0.90273	0.93186	0.93049	0.93054	0.90659	0.94003	0.92665	0.92639	0.92229	0.91371	0.92742	0.94657	0.93651	0.9374	0.9334	0.93954	0.91435	0.93258	0.92755	0.9242	0.91749	0.92476	0.93517	0.94067	0.94578	0.94056	0.9486	0.88295	0.93595	0.92349	0.94513	0.94597	0.9349	0.95218	0.9423	0.94859	0.92568	0.90174	0.89786	0.87198	0.89253	0.93571	0.89978	0.94257	0.92941	0.92767	0.86468	0.88535	0.95182	0.93918	0.87575	0.92176	0.8855	0.92844	0.91396	0.90478	0.86239	0.92875	0.93747	0.91671	0.89675	0.91964	0.91311	0.94484	0.95665	0.91653	0.90886	0.89583	0.94047	0.91256	0.88532	0.93966	0.88431	0.88611	0.89821	0.91255	0.92156	0.89859	0.90609	0.83677	0.91661	0.8909	0.94577	0.90184	0.9314
RIPK1_P744_R	0.91245	0.79897	0.8274	0.87237	0.90285	0.75691	0.66219	0.88403	0.79605	0.84658	0.85053	0.78834	0.64358	0.81858	0.81838	0.75814	0.80677	0.82368	0.8211	0.72181	0.83118	0.76217	0.78558	0.86438	0.89282	0.86094	0.70086	0.85034	0.7385	0.84515	0.76839	0.80687	0.92528	0.84715	0.79435	0.79229	0.85423	0.75676	0.83708	0.86855	0.83692	0.8559	0.71789	0.89388	0.80733	0.8728	0.89916	0.89514	0.81389	0.87783	0.89333	0.9032	0.87659	0.66571	0.92498	0.92452	0.90205	0.94869	0.93084	0.87816	0.96298	0.83307	0.72022	0.89372	0.9216	0.92944	0.762	0.83837	0.91388	0.86893	0.92693	0.89176	0.88381	0.85364	0.85231	0.9324	0.9133	0.90841	0.7265	0.94009	0.92325	0.84233	0.8493	0.90227	0.91051	0.64847	0.84572	0.88576	0.81947	0.57084	0.86346	0.94303	0.93032	0.92878
RIPK1_P868_F	0.9275	0.87245	0.89986	0.90676	0.91352	0.85559	0.77714	0.87668	0.89376	0.87093	0.89052	0.87917	0.77868	0.84371	0.88073	0.86535	0.8948	0.90156	0.87077	0.82308	0.88204	0.85059	0.88093	0.88852	0.89447	0.88831	0.84252	0.88013	0.84577	0.87718	0.87362	0.89124	0.93506	0.8939	0.89558	0.88066	0.87621	0.86486	0.91686	0.90242	0.88327	0.91681	0.84073	0.90777	0.8873	0.89585	0.89381	0.91885	0.87251	0.89543	0.79616	0.91208	0.84169	0.69171	0.92861	0.92386	0.90589	0.95362	0.93529	0.88855	0.93524	0.829	0.76356	0.90462	0.92975	0.93211	0.84562	0.87211	0.86902	0.91156	0.93882	0.90846	0.82663	0.88216	0.87806	0.90697	0.92569	0.85816	0.80393	0.94867	0.9286	0.88172	0.87454	0.89275	0.89497	0.72893	0.85365	0.90537	0.87054	0.74194	0.84957	0.94343	0.93395	0.88695
RIPK2_E123_F	0.0755	0.0707	0.05945	0.06917	0.06619	0.0643	0.05035	0.0726	0.05538	0.07862	0.04947	0.0727	0.07225	0.07915	0.08053	0.05786	0.0378	0.06692	0.0799	0.08636	0.09865	0.05396	0.06077	0.0709	0.06025	0.06048	0.06238	0.05765	0.0656	0.09338	0.06742	0.06142	0.05101	0.08975	0.06647	0.05872	0.05712	0.05022	0.08068	0.07163	0.07235	0.08932	0.06612	0.04498	0.07074	0.07131	0.06562	0.07634	0.04867	0.06083	0.06126	0.07353	0.05046	0.03672	0.06167	0.02189	0.04652	0.0723	0.04959	0.04388	0.10316	0.05889	0.05688	0.05723	0.05179	0.06453	0.03684	0.05973	0.02136	0.05316	0.05456	0.05218	0.06057	0.06649	0.05877	0.04251	0.06417	0.0592	0.05602	0.04798	0.05206	0.06254	0.07869	0.06615	0.08014	0.07347	0.04962	0.07135	0.07499	0.04832	0.07056	0.05432	0.08307	0.05753
RIPK3_P124_F	0.37843	0.30154	0.41435	0.52278	0.40176	0.39997	0.25053	0.31652	0.51735	0.35523	0.1629	0.42592	0.29563	0.33815	0.4811	0.3761	0.36297	0.38138	0.2765	0.45455	0.40983	0.28953	0.36274	0.33794	0.18788	0.25897	0.35616	0.30232	0.48349	0.50086	0.4449	0.38862	0.27353	0.37611	0.42398	0.27008	0.25918	0.22276	0.30606	0.34687	0.41245	0.48667	0.61491	0.21722	0.40201	0.40538	0.0434	0.25909	0.23976	0.20153	0.72791	0.21787	0.2281	0.12515	0.38178	0.14512	0.2432	0.40896	0.26634	0.30557	0.15217	0.34103	0.26083	0.26869	0.20065	0.16726	0.27249	0.1879	0.0798	0.37836	0.18797	0.32953	0.19612	0.74023	0.59329	0.14234	0.32361	0.19821	0.37802	0.68706	0.12754	0.17074	0.2717	0.16578	0.17626	0.21271	0.21142	0.3681	0.28258	0.19086	0.22072	0.2629	0.39697	0.12377
RIPK3_P24_F	0.16817	0.19915	0.23787	0.2931	0.22547	0.24793	0.10903	0.20467	0.34324	0.2542	0.09288	0.27538	0.17337	0.18856	0.19782	0.18287	0.20913	0.20998	0.20627	0.21847	0.26735	0.12563	0.18846	0.2228	0.15193	0.16496	0.2169	0.17179	0.31228	0.30645	0.30895	0.2843	0.17009	0.24546	0.26026	0.13627	0.20025	0.13467	0.17452	0.17043	0.25229	0.3457	0.46865	0.26695	0.25553	0.17485	0.38963	0.2267	0.11926	0.09242	0.09462	0.12865	0.07904	0.06712	0.17388	0.07236	0.15462	0.18561	0.13095	0.13982	0.16739	0.20037	0.14114	0.13594	0.12939	0.07691	0.16269	0.08154	0.20829	0.24468	0.08288	0.21517	0.11083	0.62792	0.41453	0.07686	0.10074	0.08451	0.19894	0.45666	0.08923	0.14497	0.18255	0.08479	0.09741	0.11548	0.12253	0.186	0.17888	0.07895	0.16084	0.20374	0.22937	0.12855
RIPK4_E166_F	0.10478	0.10119	0.08096	0.14621	0.10925	0.07567	0.06664	0.07017	0.07008	0.09573	0.08482	0.07766	0.05538	0.086	0.08012	0.05625	0.06663	0.11202	0.08416	0.05694	0.10373	0.05859	0.13729	0.08099	0.06643	0.08066	0.06637	0.07731	0.05873	0.05696	0.08213	0.06709	0.16437	0.07357	0.05892	0.07852	0.14078	0.06352	0.07929	0.10147	0.09378	0.10298	0.08586	0.18914	0.08278	0.08301	0.02501	0.12092	0.07737	0.08207	0.05204	0.08383	0.06052	0.04123	0.0582	0.07029	0.08161	0.06882	0.04948	0.1034	0.05782	0.08489	0.06427	0.05684	0.07943	0.07824	0.07058	0.07314	0.03819	0.20222	0.07456	0.08214	0.06718	0.10553	0.0922	0.0514	0.11245	0.09985	0.06351	0.06467	0.06835	0.09585	0.10562	0.27199	0.07114	0.05321	0.05742	0.05838	0.0969	0.04459	0.05497	0.06462	0.07369	0.02654
RIPK4_P172_F	0.12057	0.09981	0.10125	0.09953	0.13285	0.10439	0.07221	0.10472	0.08421	0.10879	0.08889	0.09207	0.08212	0.09144	0.09464	0.0771	0.06924	0.10934	0.13307	0.11031	0.13372	0.10358	0.10057	0.09731	0.08571	0.07658	0.08536	0.09161	0.10522	0.09091	0.09149	0.07034	0.12033	0.12127	0.10169	0.08665	0.08576	0.07575	0.10548	0.11187	0.0997	0.10082	0.11796	0.10954	0.1143	0.1148	0.10298	0.12415	0.0842	0.09581	0.05316	0.09455	0.09812	0.05494	0.07716	0.07024	0.08903	0.14223	0.07239	0.09514	0.15885	0.0908	0.07367	0.07175	0.11351	0.08102	0.08337	0.09194	0.02529	0.11427	0.10965	0.08815	0.0726	0.18569	0.1163	0.06361	0.09444	0.09733	0.08829	0.07457	0.11921	0.08993	0.11642	0.10375	0.09909	0.08301	0.07124	0.14698	0.10793	0.05812	0.08675	0.10207	0.09833	0.05828
ROR1_P6_F	0.04954	0.04163	0.04987	0.04267	0.04888	0.04617	0.13776	0.04006	0.03935	0.08015	0.04378	0.04985	0.05883	0.06423	0.03856	0.03761	0.05393	0.04917	0.08128	0.05625	0.04032	0.06421	0.04484	0.04512	0.04262	0.0511	0.05146	0.05546	0.05807	0.07955	0.0454	0.04616	0.07109	0.04194	0.04103	0.0498	0.07133	0.04102	0.04689	0.06875	0.04882	0.05507	0.05314	0.03339	0.05306	0.052	0.04471	0.0483	0.06849	0.05669	0.05798	0.08769	0.06019	0.0433	0.04558	0.04921	0.06208	0.05006	0.04744	0.08173	0.0868	0.08904	0.04893	0.04979	0.04524	0.04886	0.04779	0.0437	0.03753	0.13328	0.05215	0.06209	0.05173	0.03546	0.06951	0.05107	0.05811	0.07485	0.07371	0.04754	0.04939	0.05475	0.08339	0.06303	0.10298	0.06757	0.05597	0.06979	0.09992	0.04232	0.06319	0.10254	0.06796	0.05594
ROR2_E112_F	0.12411	0.10807	0.12564	0.11138	0.13817	0.1129	0.09576	0.10325	0.11206	0.10738	0.071	0.09038	0.08961	0.0705	0.07931	0.07258	0.0784	0.09793	0.13388	0.10845	0.15777	0.12774	0.10686	0.09	0.08732	0.11563	0.09782	0.08905	0.07504	0.10123	0.08548	0.06462	0.13335	0.12329	0.08554	0.11384	0.09832	0.06522	0.09548	0.0956	0.10908	0.12479	0.11429	0.09502	0.10356	0.10564	0.02504	0.10563	0.09317	0.08383	0.0989	0.11371	0.12791	0.08752	0.08876	0.12395	0.10153	0.08416	0.09227	0.1249	0.07426	0.1336	0.0945	0.07713	0.1096	0.07243	0.14875	0.09485	0.02625	0.23726	0.11819	0.11568	0.13765	0.09039	0.11572	0.05573	0.26921	0.15025	0.10928	0.43968	0.19346	0.10743	0.131	0.07685	0.33867	0.18268	0.06488	0.49089	0.11739	0.04832	0.07672	0.06788	0.07377	0.05423
ROR2_P317_R	0.07105	0.06425	0.05403	0.08467	0.11609	0.12445	0.07967	0.06618	0.07715	0.08558	0.06521	0.07709	0.08036	0.08849	0.06819	0.06312	0.0573	0.08295	0.09817	0.09552	0.09629	0.0836	0.06117	0.0675	0.0537	0.06756	0.06173	0.04555	0.07056	0.08903	0.04433	0.06346	0.07004	0.1008	0.07841	0.07626	0.04532	0.07311	0.04046	0.09168	0.10267	0.09195	0.09074	0.05272	0.10582	0.08171	0.03266	0.02882	0.0638	0.05799	0.11486	0.05042	0.07885	0.0692	0.03178	0.05525	0.07506	0.06198	0.10603	0.05817	0.03234	0.06902	0.06594	0.07339	0.06444	0.08461	0.07456	0.08024	0.05649	0.08176	0.07286	0.08431	0.07532	0.09962	0.07231	0.03585	0.16092	0.10058	0.06503	0.42783	0.2158	0.06983	0.07428	0.07564	0.09799	0.09993	0.06458	0.48425	0.10068	0.04811	0.05193	0.1021	0.08788	0.07562
RRAS_P100_R	0.04869	0.02807	0.04013	0.03693	0.07313	0.03278	0.03859	0.03807	0.03386	0.0569	0.03534	0.0326	0.0354	0.06138	0.05648	0.03278	0.04081	0.0272	0.05075	0.15007	0.02125	0.03713	0.0266	0.03238	0.02774	0.05036	0.04788	0.04579	0.03635	0.05825	0.02983	0.02368	0.10327	0.03821	0.04971	0.03843	0.03456	0.04049	0.03149	0.05151	0.03117	0.06286	0.06077	0.0225	0.04532	0.04912	0.02315	0.02691	0.03691	0.0315	0.0507	0.04784	0.04699	0.03303	0.02669	0.02904	0.02643	0.0347	0.0272	0.03444	0.13854	0.04012	0.03685	0.04315	0.02615	0.03907	0.05229	0.03258	0.03259	0.03324	0.04868	0.06948	0.04137	0.0339	0.04317	0.03344	0.04359	0.05313	0.0303	0.02582	0.08243	0.02767	0.06265	0.02647	0.07239	0.08264	0.03786	0.06049	0.05864	0.02607	0.05845	0.08549	0.0659	0.04538
RUNX1T1_E145_R	0.32637	0.35616	0.27744	0.31918	0.43997	0.31979	0.20872	0.55737	0.28509	0.53303	0.36472	0.3681	0.36758	0.32928	0.30363	0.26888	0.24149	0.2785	0.45907	0.29279	0.42548	0.41815	0.38437	0.3748	0.6808	0.32132	0.36235	0.38253	0.37218	0.20557	0.36431	0.28874	0.40314	0.33645	0.32482	0.45348	0.31731	0.39324	0.39616	0.38858	0.36978	0.36061	0.29199	0.43141	0.4255	0.38798	0.06363	0.35774	0.47907	0.31511	0.25995	0.45136	0.49173	0.92762	0.81492	0.14955	0.59388	0.13403	0.78565	0.25967	0.1365	0.68068	0.80929	0.60988	0.21332	0.55404	0.3328	0.75699	0.8178	0.61543	0.23627	0.61794	0.28909	0.24311	0.38355	0.76667	0.38601	0.14245	0.24693	0.76872	0.38372	0.45209	0.38574	0.17339	0.25266	0.19947	0.53228	0.74545	0.44176	0.53245	0.68285	0.85458	0.25276	0.81457
RUNX1T1_P103_F	0.44193	0.43301	0.43663	0.48844	0.44492	0.43801	0.80602	0.34482	0.36132	0.38448	0.56681	0.39811	0.67311	0.38175	0.4115	0.39398	0.40231	0.34642	0.40707	0.14126	0.5132	0.29822	0.36025	0.41397	0.52603	0.4269	0.4074	0.41267	0.34036	0.37168	0.37025	0.24874	0.45045	0.42135	0.40241	0.37759	0.52242	0.37221	0.33246	0.33089	0.46744	0.44767	0.41807	0.44353	0.44546	0.32425	0.07516	0.1903	0.31961	0.34724	0.42898	0.37565	0.34666	0.69504	0.24909	0.16591	0.34707	0.40835	0.24204	0.38428	0.38547	0.42488	0.49968	0.46787	0.44312	0.47062	0.45261	0.43438	0.44284	0.46491	0.34102	0.39482	0.52731	0.40937	0.41809	0.38559	0.32542	0.40503	0.30083	0.28702	0.46446	0.3564	0.33633	0.35469	0.44149	0.38703	0.2573	0.40818	0.27391	0.35915	0.49358	0.34289	0.39817	0.16874
RUNX3_E27_R	0.91199	0.81816	0.94035	0.92071	0.8461	0.89887	0.84614	0.83755	0.93247	0.83017	0.90129	0.91375	0.91156	0.87195	0.91776	0.90436	0.90496	0.9279	0.8507	0.93452	0.91597	0.90868	0.91494	0.91184	0.91582	0.87153	0.91687	0.90097	0.92863	0.88681	0.91854	0.93095	0.91184	0.91917	0.93037	0.93838	0.75012	0.91721	0.89412	0.91245	0.90998	0.93765	0.93182	0.89888	0.93681	0.91995	0.91998	0.78416	0.76638	0.79824	0.92385	0.81071	0.91078	0.88798	0.83766	0.80444	0.75757	0.83743	0.88829	0.69338	0.42517	0.80068	0.86132	0.79203	0.8726	0.57717	0.93142	0.89595	0.85853	0.80302	0.85902	0.76916	0.90344	0.5409	0.78717	0.78478	0.6317	0.8183	0.74246	0.832	0.88183	0.84502	0.76298	0.9117	0.86995	0.90483	0.86617	0.64427	0.82113	0.93015	0.77012	0.85517	0.84297	0.91735
RUNX3_P247_F	0.83679	0.74562	0.93066	0.91086	0.76651	0.87343	0.79843	0.80795	0.89576	0.77888	0.86935	0.89064	0.89682	0.84421	0.86826	0.85951	0.90287	0.90633	0.86156	0.91672	0.9173	0.89584	0.87527	0.88754	0.88639	0.77498	0.8787	0.863	0.88904	0.86889	0.89916	0.91747	0.82174	0.91104	0.92644	0.90065	0.6724	0.89035	0.84682	0.88294	0.87415	0.89863	0.92803	0.90873	0.9319	0.90257	0.73876	0.66399	0.73083	0.73157	0.91025	0.71728	0.91108	0.8718	0.83375	0.8232	0.68469	0.91959	0.88584	0.68826	0.44038	0.76101	0.83621	0.77294	0.83381	0.63065	0.9201	0.84907	0.83829	0.7259	0.80949	0.74979	0.89621	0.46486	0.79186	0.73159	0.46334	0.9047	0.821	0.87527	0.79792	0.84245	0.71029	0.88556	0.86578	0.92442	0.82418	0.58469	0.81949	0.92098	0.71258	0.87293	0.84121	0.92445
RUNX3_P393_R	0.85097	0.79043	0.92553	0.90167	0.80703	0.875	0.78917	0.85147	0.89898	0.83201	0.8528	0.9036	0.88214	0.88658	0.89785	0.88919	0.90737	0.92225	0.84073	0.92265	0.91345	0.89447	0.90708	0.88313	0.89873	0.85373	0.88826	0.87476	0.90869	0.87871	0.91529	0.91916	0.85148	0.908	0.92282	0.92022	0.7357	0.91068	0.87782	0.87088	0.89975	0.89495	0.91704	0.8778	0.92127	0.87916	0.86497	0.72188	0.80267	0.77764	0.918	0.75595	0.90762	0.88919	0.89312	0.8714	0.78211	0.80426	0.91234	0.76553	0.86372	0.80395	0.8642	0.85236	0.8655	0.72013	0.93186	0.88351	0.86768	0.83569	0.78199	0.82133	0.89676	0.50898	0.86324	0.46846	0.60796	0.88948	0.86769	0.91812	0.86952	0.84441	0.75113	0.88354	0.87974	0.91496	0.86066	0.62896	0.8558	0.91093	0.80761	0.79024	0.8084	0.91615
