	GSM484148	GSM484150	GSM484151	GSM484152	GSM484153	GSM484159	GSM484160	GSM484161	GSM484162	GSM484163	GSM484164	GSM484165	GSM484166	GSM484167	GSM484168	GSM484169	GSM484170	GSM484172	GSM484173	GSM484174	GSM484175	GSM484176	GSM484177	GSM484178	GSM484179	GSM484180	GSM484181	GSM484182	GSM484183	GSM484184	GSM484185	GSM484186	GSM484187	GSM484188	GSM484189	GSM484190	GSM484191	GSM484192	GSM484193	GSM484194	GSM484196	GSM484197	GSM484198	GSM484199	GSM484200	GSM484202	GSM484203	GSM689005	GSM689006	GSM689007	GSM689008	GSM689009	GSM689010	GSM689011	GSM689012	GSM689013	GSM689014	GSM689015	GSM689016	GSM689017	GSM689018	GSM689019	GSM689020	GSM689021	GSM689022	GSM689023	GSM689024	GSM689025	GSM689026	GSM689027	GSM689028	GSM689029	GSM689030	GSM689031	GSM689032	GSM689033	GSM689034	GSM689035	GSM689036	GSM689037	GSM689038	GSM689039	GSM689040	GSM689041	GSM689042	GSM689043	GSM689044	GSM689045	GSM689046	GSM689047	GSM689048	GSM689049	GSM689050	GSM689051
SNURF	0.88885	0.84532	0.87098	0.86378	0.87642	0.84307	0.75818	0.86121	0.84783	0.83665	0.82549	0.85042	0.85573	0.8269	0.84889	0.84184	0.82889	0.8402	0.88191	0.83233	0.88127	0.85551	0.85602	0.86012	0.84385	0.84285	0.84221	0.84033	0.85891	0.86912	0.86126	0.85433	0.87041	0.89023	0.85018	0.86524	0.82211	0.83596	0.84961	0.86731	0.85301	0.8742	0.88265	0.90979	0.89103	0.88437	0.65975	0.86549	0.80761	0.84032	0.7806	0.84367	0.70763	0.69923	0.80463	0.69883	0.82488	0.72032	0.83478	0.80153	0.47855	0.77645	0.88689	0.76097	0.67359	0.78069	0.93399	0.89883	0.49155	0.81854	0.76283	0.87154	0.74025	0.86898	0.84485	0.82101	0.82841	0.69676	0.83197	0.45794	0.85418	0.85611	0.83385	0.84346	0.78313	0.71373	0.85241	0.78388	0.83901	0.60186	0.83508	0.82929	0.71771	0.83236
SOD3	0.93642	0.93414	0.96171	0.94856	0.94601	0.94023	0.91532	0.94651	0.95187	0.92972	0.91759	0.94564	0.94764	0.9232	0.94624	0.94736	0.95097	0.95399	0.93638	0.95884	0.95852	0.95597	0.95279	0.93577	0.94341	0.9422	0.94105	0.9322	0.94783	0.92073	0.95324	0.95747	0.90765	0.95509	0.95929	0.9576	0.92166	0.94754	0.95878	0.93727	0.95145	0.95267	0.95944	0.94565	0.96038	0.94269	0.94678	0.94099	0.93576	0.92686	0.9491	0.93717	0.95362	0.96311	0.95668	0.92465	0.93922	0.9518	0.95737	0.93724	0.96184	0.93425	0.96366	0.94791	0.93866	0.94043	0.9648	0.9337	0.9289	0.9285	0.94608	0.94212	0.96402	0.9531	0.92597	0.90853	0.89435	0.95719	0.94786	0.94735	0.91314	0.91821	0.91886	0.58346	0.93297	0.95717	0.92517	0.93163	0.93352	0.95663	0.92453	0.96079	0.94147	0.95575
SOX17	0.46867	0.44643	0.33864	0.441	0.49033	0.45115	0.27104	0.78475	0.27971	0.53357	0.45886	0.34054	0.31187	0.39354	0.42208	0.38083	0.32636	0.40013	0.5362	0.4541	0.48677	0.44421	0.3926	0.36582	0.77924	0.40353	0.27213	0.39187	0.33275	0.32187	0.33037	0.4051	0.52479	0.45287	0.42427	0.45441	0.51871	0.31741	0.48964	0.45474	0.43248	0.41177	0.42136	0.49748	0.3959	0.44057	0.13664	0.46729	0.81169	0.56927	0.13247	0.61021	0.89228	0.91593	0.84662	0.88119	0.57443	0.70472	0.7766	0.67227	0.44148	0.68962	0.8087	0.76529	0.45783	0.88598	0.85823	0.51918	0.32446	0.81316	0.78499	0.66546	0.63851	0.34282	0.54471	0.744	0.68309	0.82365	0.57195	0.88341	0.7293	0.71508	0.56182	0.61219	0.59677	0.30013	0.58467	0.78723	0.67232	0.52424	0.73107	0.874	0.46224	0.63547
SOX1	0.05296	0.05954	0.05892	0.06459	0.05382	0.05491	0.04557	0.16062	0.03907	0.10553	0.04176	0.0472	0.04163	0.09008	0.0445	0.05468	0.04609	0.0552	0.08578	0.04796	0.04717	0.05715	0.05411	0.04645	0.22389	0.05958	0.04357	0.05377	0.056	0.03914	0.05249	0.03657	0.07756	0.04088	0.04942	0.03812	0.10968	0.05023	0.05638	0.05726	0.05281	0.04923	0.06712	0.02584	0.04184	0.0495	0.02834	0.10929	0.24582	0.09691	0.80276	0.22437	0.53135	0.05111	0.39392	0.44772	0.11975	0.31154	0.06056	0.10752	0.81519	0.17996	0.43504	0.11342	0.07486	0.18509	0.64384	0.0566	0.18501	0.3534	0.42543	0.17801	0.48304	0.12071	0.09815	0.3488	0.17254	0.69897	0.08717	0.6259	0.28562	0.20425	0.0959	0.13708	0.53905	0.37376	0.17909	0.24617	0.16835	0.30813	0.38222	0.58832	0.06787	0.68737
SOX2	0.09972	0.11479	0.07773	0.08761	0.12222	0.08344	0.05698	0.07145	0.05997	0.14565	0.061	0.07676	0.07245	0.07914	0.0825	0.06685	0.06707	0.12624	0.1091	0.08313	0.10183	0.0888	0.09058	0.06456	0.05104	0.08915	0.07795	0.08632	0.08309	0.06718	0.09995	0.06228	0.15473	0.09771	0.09303	0.08459	0.11537	0.06468	0.12133	0.09532	0.07848	0.08897	0.07986	0.06296	0.08707	0.10195	0.19209	0.21929	0.192	0.09018	0.0678	0.12406	0.05893	0.17	0.07134	0.02677	0.18111	0.05001	0.12858	0.19047	0.03113	0.15279	0.29454	0.09948	0.69204	0.23838	0.07781	0.07461	0.0475	0.22778	0.13097	0.11056	0.07415	0.0744	0.15377	0.05475	0.2966	0.10931	0.07932	0.87847	0.1158	0.10366	0.17568	0.10431	0.11064	0.10571	0.09666	0.11912	0.16401	0.05375	0.11525	0.05511	0.05541	0.04126
SPARC	0.23481	0.204	0.22134	0.19413	0.22369	0.18833	0.33612	0.22228	0.16058	0.21588	0.16289	0.1901	0.24445	0.16762	0.19927	0.17795	0.14329	0.19255	0.21633	0.20964	0.21152	0.19157	0.15715	0.15071	0.28376	0.19336	0.16329	0.15364	0.19322	0.19166	0.19015	0.16062	0.22453	0.22171	0.16612	0.18304	0.20224	0.17613	0.17902	0.16898	0.19327	0.20754	0.21379	0.16081	0.21146	0.1994	0.10855	0.23414	0.21149	0.20845	0.5948	0.20315	0.15119	0.21285	0.15387	0.2378	0.21073	0.50692	0.30493	0.22725	0.16236	0.26123	0.18325	0.25148	0.33629	0.31406	0.35192	0.33415	0.25154	0.26487	0.27078	0.24863	0.25791	0.14892	0.18354	0.29083	0.22052	0.23211	0.17421	0.38044	0.21682	0.22434	0.24694	0.1709	0.36152	0.18063	0.16648	0.19169	0.24749	0.12876	0.30435	0.38952	0.47711	0.45283
SPDEF	0.5744	0.43112	0.4875	0.54712	0.5715	0.43906	0.2415	0.2952	0.41607	0.44667	0.35089	0.36103	0.24109	0.35304	0.51098	0.3418	0.35835	0.33049	0.30773	0.47448	0.4325	0.30911	0.40621	0.39142	0.29283	0.45047	0.30549	0.3416	0.35019	0.37999	0.36905	0.44669	0.58418	0.42945	0.40965	0.28808	0.41186	0.31893	0.38203	0.3621	0.39559	0.46225	0.44779	0.22705	0.40142	0.46491	0.18576	0.49572	0.27262	0.34351	0.09593	0.35602	0.2045	0.08132	0.33038	0.10365	0.38411	0.18194	0.18363	0.33594	0.0972	0.32966	0.22619	0.24173	0.46263	0.25354	0.23712	0.28016	0.07282	0.31791	0.35952	0.37525	0.216	0.44917	0.5525	0.38124	0.45686	0.1918	0.20978	0.45354	0.43415	0.31648	0.39055	0.4397	0.22136	0.16609	0.23207	0.21799	0.34629	0.10679	0.18287	0.18445	0.40859	0.07132
SPI1	0.54787	0.56335	0.63997	0.57403	0.53987	0.54434	0.41377	0.54423	0.55486	0.48853	0.35179	0.63263	0.51035	0.54691	0.60548	0.56072	0.53216	0.60084	0.48973	0.64403	0.60645	0.53971	0.58468	0.47035	0.49654	0.61296	0.54617	0.4847	0.57973	0.49537	0.59262	0.62422	0.4786	0.56312	0.61446	0.53882	0.48222	0.52552	0.56231	0.49919	0.55987	0.58323	0.687	0.51389	0.57207	0.47719	0.80035	0.50488	0.52647	0.48295	0.58209	0.48768	0.54154	0.51074	0.61338	0.35313	0.45539	0.6667	0.63219	0.47629	0.50781	0.47214	0.55812	0.53213	0.43346	0.53057	0.56515	0.4858	0.43552	0.51738	0.54427	0.57121	0.622	0.65527	0.50216	0.43985	0.53567	0.49862	0.54341	0.38112	0.45366	0.47315	0.42044	0.23223	0.43415	0.52316	0.49965	0.50001	0.49901	0.45765	0.36387	0.62948	0.56854	0.52815
SPP1	0.38901	0.43859	0.56974	0.50126	0.42568	0.51458	0.27584	0.41505	0.48567	0.42992	0.35071	0.58106	0.44489	0.51865	0.57807	0.47142	0.49413	0.48281	0.45337	0.67286	0.56959	0.51372	0.48414	0.40443	0.49312	0.39461	0.41033	0.44629	0.53069	0.4489	0.50524	0.49005	0.35318	0.53104	0.54513	0.54845	0.30702	0.48881	0.48811	0.42839	0.50977	0.4989	0.64237	0.63859	0.62471	0.54943	0.62779	0.29393	0.3182	0.30491	0.44818	0.35173	0.16492	0.82348	0.35955	0.65175	0.32351	0.31058	0.72639	0.23438	0.22335	0.40467	0.69569	0.53575	0.33241	0.32611	0.65151	0.57596	0.66389	0.36446	0.54291	0.42211	0.25381	0.49557	0.51978	0.13775	0.36496	0.26097	0.48226	0.14737	0.37205	0.34349	0.33919	0.25764	0.24536	0.64698	0.33235	0.56069	0.48374	0.63966	0.48598	0.34999	0.31954	0.80982
SRC	0.7732	0.67277	0.69654	0.74035	0.73959	0.64075	0.45805	0.58406	0.70868	0.71199	0.6025	0.67518	0.47338	0.66193	0.74012	0.66467	0.66115	0.76333	0.56758	0.71145	0.64079	0.58579	0.68622	0.70574	0.61695	0.5725	0.6343	0.60271	0.74609	0.66596	0.71007	0.74739	0.82252	0.63618	0.72431	0.61585	0.72355	0.57748	0.69715	0.69373	0.70643	0.74698	0.72241	0.75514	0.68483	0.67334	0.52157	0.83347	0.64777	0.66752	0.20056	0.72412	0.47897	0.24097	0.75074	0.44107	0.72017	0.49942	0.50206	0.66338	0.3543	0.73358	0.51353	0.55697	0.61419	0.65732	0.50241	0.59623	0.11357	0.73291	0.63304	0.69829	0.4972	0.83943	0.73912	0.79479	0.79535	0.55412	0.62032	0.81066	0.83935	0.63463	0.6276	0.70639	0.48658	0.32146	0.6443	0.53043	0.57935	0.33284	0.53836	0.38624	0.77415	0.17006
ST6GAL1	0.25685	0.1847	0.2657	0.20702	0.32533	0.16216	0.19111	0.20796	0.10646	0.15781	0.15521	0.20172	0.18859	0.24609	0.20313	0.14056	0.13632	0.16557	0.20005	0.07587	0.35172	0.18335	0.2176	0.11084	0.15836	0.13073	0.16747	0.1742	0.12757	0.17398	0.19895	0.14348	0.15419	0.30885	0.19971	0.13581	0.21476	0.10765	0.20955	0.17833	0.25385	0.2602	0.2973	0.18003	0.21367	0.17169	0.06931	0.04958	0.09139	0.15614	0.08641	0.15906	0.07642	0.12048	0.0586	0.04313	0.14933	0.13665	0.12896	0.19137	0.20497	0.13917	0.1293	0.17853	0.23907	0.17005	0.05427	0.16765	0.04337	0.23841	0.25046	0.14724	0.25853	0.18488	0.18233	0.12989	0.1606	0.17452	0.1758	0.66971	0.15431	0.05851	0.17338	0.19403	0.12613	0.21892	0.10722	0.15141	0.16262	0.05739	0.20618	0.20869	0.11435	0.14996
STAT5A	0.22382	0.18934	0.23056	0.2037	0.22671	0.24686	0.16326	0.44301	0.20603	0.27731	0.19034	0.27597	0.34308	0.28713	0.21653	0.22913	0.22374	0.28814	0.33813	0.34645	0.23022	0.29158	0.21258	0.27761	0.31366	0.2466	0.33132	0.28018	0.25004	0.28571	0.28447	0.14639	0.18925	0.26399	0.23503	0.34686	0.17178	0.35701	0.28947	0.25706	0.2104	0.24387	0.29821	0.23966	0.25585	0.25219	0.03598	0.13625	0.34131	0.19997	0.30377	0.415	0.44894	0.78576	0.46943	0.63015	0.27834	0.19015	0.82587	0.33597	0.72821	0.32135	0.64187	0.54283	0.67388	0.51	0.23475	0.63008	0.66421	0.34218	0.62053	0.28686	0.46516	0.15278	0.23136	0.56615	0.30297	0.85064	0.60501	0.73061	0.41315	0.38255	0.25782	0.22503	0.64721	0.75459	0.14559	0.39179	0.30528	0.71209	0.50914	0.78826	0.84802	0.67493
STK11	0.51425	0.35823	0.42451	0.43677	0.44584	0.41221	0.28025	0.38916	0.3558	0.40604	0.41415	0.2675	0.31547	0.37863	0.38745	0.38756	0.46329	0.37529	0.31243	0.35288	0.46589	0.29811	0.41758	0.37376	0.38756	0.32825	0.38807	0.3715	0.27334	0.36982	0.34795	0.20528	0.54586	0.40269	0.3716	0.43835	0.35637	0.39082	0.38207	0.34583	0.44957	0.42463	0.44136	0.38581	0.47029	0.39276	0.06824	0.41061	0.3398	0.37844	0.48047	0.42307	0.37503	0.36892	0.30164	0.39058	0.39995	0.46415	0.54101	0.44884	0.36958	0.32397	0.51024	0.57345	0.41864	0.33163	0.34412	0.39026	0.33968	0.35225	0.45056	0.53128	0.48678	0.50379	0.43506	0.39123	0.43115	0.32239	0.38537	0.38625	0.4968	0.37584	0.41015	0.4556	0.36229	0.38748	0.17769	0.27071	0.46957	0.28504	0.35738	0.52382	0.3325	0.31431
SYK	0.04752	0.04944	0.03885	0.03952	0.05445	0.04452	0.03641	0.04714	0.03132	0.05226	0.03143	0.04106	0.03437	0.04657	0.03826	0.03424	0.0339	0.04728	0.05059	0.05168	0.04502	0.03846	0.03563	0.03539	0.03807	0.03572	0.03458	0.03905	0.04329	0.04978	0.04097	0.03845	0.04864	0.03905	0.04044	0.03638	0.04148	0.03937	0.03816	0.04721	0.04568	0.03947	0.05582	0.02575	0.03164	0.03793	0.04262	0.03822	0.04884	0.03834	0.03568	0.04089	0.04764	0.03856	0.05082	0.03152	0.0362	0.03553	0.04802	0.03687	0.03088	0.05648	0.04386	0.04767	0.04728	0.04432	0.03932	0.03776	0.02655	0.04738	0.04282	0.04642	0.04534	0.03429	0.03516	0.02793	0.0497	0.04056	0.04068	0.03752	0.03935	0.03783	0.05268	0.04384	0.06483	0.04347	0.04494	0.0595	0.06209	0.03468	0.0497	0.05124	0.05889	0.03424
TAL1	0.06504	0.05471	0.03694	0.05697	0.06727	0.04192	0.05838	0.46118	0.04313	0.07	0.04435	0.04491	0.04859	0.05578	0.05024	0.04107	0.03686	0.05301	0.07284	0.07759	0.05069	0.06115	0.04152	0.04543	0.11252	0.05086	0.05196	0.03358	0.06309	0.0458	0.04777	0.05247	0.04271	0.03814	0.05462	0.04104	0.05886	0.04936	0.05805	0.05657	0.0527	0.04707	0.05072	0.03655	0.05493	0.04358	0.279	0.02727	0.1263	0.05684	0.10589	0.09159	0.70379	0.6396	0.56156	0.32815	0.058	0.03578	0.24895	0.06656	0.02996	0.23195	0.09642	0.385	0.07371	0.12023	0.32516	0.55855	0.04906	0.10473	0.18113	0.12824	0.05345	0.06257	0.06127	0.06619	0.11569	0.06017	0.08502	0.32429	0.08831	0.08497	0.0582	0.03478	0.26844	0.34892	0.06334	0.26719	0.12511	0.1572	0.27064	0.33892	0.54304	0.42005
TBX1	0.89789	0.7927	0.85242	0.83205	0.89193	0.86608	0.64656	0.89817	0.81382	0.78908	0.83588	0.86077	0.80257	0.83569	0.87102	0.85487	0.81347	0.87316	0.79829	0.87005	0.88314	0.8699	0.82418	0.8591	0.86161	0.87721	0.8101	0.84057	0.81354	0.8308	0.85882	0.80773	0.82632	0.88916	0.76036	0.89065	0.76572	0.86886	0.82287	0.87778	0.84043	0.856	0.85668	0.90681	0.89638	0.87792	0.60448	0.84557	0.77162	0.77071	0.81379	0.89253	0.83625	0.90967	0.91426	0.80213	0.8096	0.80418	0.84381	0.87299	0.61352	0.8614	0.89366	0.80008	0.9204	0.79204	0.89908	0.87897	0.61846	0.81992	0.87285	0.85827	0.82543	0.80607	0.8389	0.85692	0.86083	0.81326	0.82833	0.74636	0.87062	0.73177	0.81626	0.73668	0.74446	0.84324	0.82553	0.76161	0.8313	0.83237	0.83001	0.80256	0.9025	0.74835
TCF4	0.0885	0.07682	0.11419	0.07705	0.1413	0.09982	0.06458	0.05504	0.06955	0.08933	0.06187	0.0653	0.08721	0.0634	0.09231	0.10627	0.06651	0.05784	0.09498	0.12326	0.10763	0.06263	0.07208	0.08518	0.06436	0.06471	0.08695	0.10321	0.10528	0.13081	0.06048	0.07245	0.10808	0.12351	0.05888	0.14067	0.10242	0.05005	0.11314	0.10681	0.13602	0.11619	0.11621	0.25822	0.12602	0.08206	0.06065	0.03724	0.14005	0.07261	0.10207	0.13798	0.08145	0.10325	0.16238	0.02788	0.06086	0.08668	0.07928	0.06593	0.03603	0.06265	0.10153	0.13533	0.05638	0.0599	0.49515	0.11799	0.04369	0.12025	0.05418	0.08374	0.06305	0.15362	0.08745	0.068	0.08237	0.09786	0.04133	0.03958	0.22648	0.03973	0.09064	0.12203	0.06204	0.14417	0.08329	0.13326	0.11823	0.05264	0.54714	0.09786	0.06424	0.09655
TCF7L2	0.03462	0.03103	0.02524	0.03369	0.03291	0.02931	0.02607	0.02659	0.01942	0.03552	0.02988	0.03886	0.02787	0.03762	0.03641	0.0284	0.02013	0.0212	0.03653	0.03089	0.04923	0.02786	0.03288	0.02449	0.02856	0.03781	0.02678	0.02407	0.02601	0.03375	0.02885	0.0302	0.04285	0.03895	0.02807	0.02882	0.02303	0.03066	0.03025	0.03594	0.03642	0.03226	0.02887	0.01642	0.02572	0.02732	0.02753	0.02016	0.04	0.0269	0.04035	0.04177	0.01983	0.02957	0.03377	0.02168	0.02908	0.03282	0.03532	0.03541	0.03213	0.03022	0.02898	0.03386	0.03597	0.03209	0.04271	0.03355	0.01806	0.03402	0.03009	0.03531	0.02547	0.02317	0.02459	0.02562	0.04178	0.03495	0.02464	0.02785	0.02701	0.02464	0.04109	0.03208	0.04369	0.0309	0.02603	0.03351	0.03388	0.02456	0.03591	0.02656	0.053	0.0176
TDG	0.83095	0.76259	0.87797	0.81984	0.84884	0.8794	0.71286	0.78842	0.85085	0.81405	0.79923	0.82788	0.82643	0.82622	0.83284	0.80257	0.79824	0.80496	0.83904	0.84742	0.82895	0.83697	0.84032	0.83953	0.83687	0.76825	0.83996	0.83296	0.79499	0.82196	0.8276	0.81476	0.86379	0.82011	0.88484	0.8564	0.76269	0.84045	0.80008	0.78601	0.86021	0.8664	0.85168	0.85427	0.90265	0.86364	0.75205	0.83191	0.79836	0.82488	0.78184	0.80465	0.86092	0.79167	0.83534	0.66122	0.83174	0.78486	0.78599	0.82754	0.67687	0.79796	0.84075	0.77092	0.71815	0.80444	0.83514	0.7752	0.70587	0.85669	0.86646	0.85105	0.59148	0.89763	0.83029	0.80432	0.8114	0.79065	0.80117	0.72637	0.8381	0.86716	0.84714	0.79486	0.68282	0.80307	0.72672	0.78146	0.85288	0.72821	0.76042	0.78609	0.56301	0.70171
TDGF1	0.86796	0.82496	0.88153	0.86379	0.84792	0.85221	0.76278	0.82514	0.82923	0.80777	0.8587	0.75622	0.86465	0.74533	0.8478	0.83859	0.74323	0.77494	0.84842	0.77616	0.89207	0.88307	0.83564	0.85094	0.87152	0.81826	0.80101	0.80254	0.7698	0.76781	0.7966	0.68201	0.84615	0.90282	0.84618	0.86645	0.79477	0.8441	0.82632	0.7224	0.84071	0.86477	0.83852	0.79315	0.85342	0.87283	0.91236	0.82866	0.75881	0.8647	0.90132	0.81137	0.71209	0.89019	0.76273	0.60598	0.81527	0.77517	0.77606	0.67556	0.38015	0.7595	0.8249	0.75903	0.731	0.75945	0.86814	0.88375	0.53029	0.78937	0.84115	0.8418	0.80575	0.7984	0.81676	0.77384	0.79049	0.86523	0.78354	0.7549	0.87953	0.84094	0.76637	0.82383	0.77131	0.74084	0.66784	0.74439	0.73381	0.72948	0.76906	0.61158	0.86665	0.84642
TEK	0.6386	0.6212	0.60278	0.67535	0.61497	0.54302	0.45209	0.58847	0.4851	0.57525	0.58034	0.63222	0.64107	0.58769	0.5953	0.66582	0.50853	0.51524	0.69608	0.67633	0.61605	0.71272	0.60648	0.52732	0.75394	0.6017	0.57239	0.56879	0.58832	0.46781	0.56801	0.51652	0.50762	0.56489	0.6168	0.68185	0.57608	0.64336	0.6079	0.53575	0.5954	0.60459	0.49457	0.63893	0.66587	0.60077	0.55428	0.69002	0.74839	0.54485	0.91291	0.56187	0.7153	0.90238	0.50329	0.8713	0.68793	0.46287	0.91811	0.57895	0.91073	0.53999	0.82191	0.78911	0.63139	0.7901	0.85822	0.85303	0.78392	0.6417	0.78459	0.77183	0.6361	0.55803	0.53857	0.56045	0.65537	0.467	0.77855	0.79492	0.70998	0.6697	0.65019	0.32136	0.79977	0.89353	0.65836	0.74494	0.7109	0.78669	0.77454	0.7018	0.51508	0.83242
TERT	0.05318	0.05224	0.05012	0.0406	0.05725	0.05218	0.03496	0.04736	0.05028	0.05843	0.03774	0.05564	0.04953	0.05162	0.0424	0.04676	0.04676	0.05611	0.06825	0.06141	0.05669	0.05235	0.0432	0.04746	0.04931	0.04331	0.04639	0.04812	0.05836	0.06108	0.0545	0.04722	0.04962	0.056	0.05939	0.05167	0.04416	0.05205	0.0612	0.0616	0.05644	0.05921	0.05239	0.05105	0.04937	0.05384	0.04033	0.04296	0.05841	0.04672	0.06455	0.07393	0.03797	0.03693	0.05516	0.10654	0.04073	0.17611	0.0564	0.05212	0.04461	0.05421	0.04975	0.04617	0.03795	0.0412	0.07965	0.05527	0.02353	0.06475	0.04885	0.04964	0.04709	0.05122	0.04815	0.13509	0.12725	0.05293	0.0504	0.41041	0.13538	0.08211	0.05764	0.05781	0.06658	0.06352	0.06195	0.15185	0.10519	0.03553	0.10822	0.05202	0.06331	0.09776
TES	0.3572	0.28432	0.23542	0.28621	0.34369	0.27487	0.2216	0.3517	0.2756	0.3115	0.2275	0.30704	0.22062	0.24185	0.27543	0.24984	0.20745	0.30775	0.32371	0.1774	0.30509	0.21293	0.20909	0.26948	0.21337	0.26395	0.141	0.2342	0.15871	0.29857	0.2687	0.21755	0.3672	0.32522	0.26928	0.24697	0.2334	0.19344	0.28133	0.25772	0.19896	0.28643	0.33027	0.33418	0.27698	0.29807	0.03487	0.32033	0.17495	0.33945	0.22176	0.3014	0.17651	0.14541	0.16929	0.33729	0.26852	0.38355	0.21551	0.24064	0.03202	0.22893	0.18507	0.24356	0.26075	0.22573	0.1538	0.22542	0.08364	0.37963	0.21387	0.27408	0.21584	0.31868	0.34812	0.20722	0.31422	0.29292	0.18468	0.11374	0.39977	0.13251	0.2289	0.25698	0.25744	0.10783	0.15706	0.24419	0.17545	0.13361	0.22414	0.29855	0.23875	0.12467
TESK2	0.02285	0.02968	0.02682	0.02263	0.03216	0.02511	0.02387	0.02783	0.02058	0.03077	0.02406	0.02763	0.03297	0.03057	0.02202	0.02045	0.02053	0.02278	0.03081	0.04072	0.02005	0.02535	0.02994	0.01988	0.02192	0.0219	0.02778	0.0243	0.03059	0.03009	0.02572	0.02573	0.03535	0.01989	0.03016	0.02465	0.02757	0.02609	0.02523	0.03315	0.03258	0.02787	0.02697	0.02216	0.02213	0.02119	0.02729	0.03976	0.03151	0.02662	0.03297	0.08665	0.03009	0.02183	0.03087	0.02243	0.02138	0.05937	0.02874	0.02837	0.0605	0.02517	0.02749	0.02437	0.02868	0.02339	0.03349	0.11013	0.01868	0.03348	0.02833	0.02248	0.02559	0.10925	0.02193	0.0221	0.03225	0.03299	0.03427	0.0288	0.026	0.03149	0.03596	0.02895	0.05006	0.02966	0.03034	0.03611	0.03029	0.02711	0.02744	0.03446	0.04401	0.02191
TFAP2C	0.09844	0.06787	0.0525	0.06222	0.07646	0.05289	0.04737	0.05059	0.03124	0.0788	0.04207	0.0384	0.03482	0.03466	0.04073	0.03808	0.04032	0.06168	0.0868	0.04874	0.06775	0.0503	0.03998	0.0415	0.03983	0.04293	0.03225	0.04173	0.04073	0.03781	0.04826	0.03784	0.0735	0.03877	0.05124	0.0367	0.10052	0.0245	0.04404	0.05126	0.05572	0.03995	0.0603	0.01992	0.04884	0.0438	0.02483	0.07719	0.10576	0.06885	0.03165	0.15046	0.04476	0.0262	0.08246	0.02199	0.08554	0.07405	0.06434	0.08965	0.10894	0.12619	0.04298	0.05452	0.04638	0.10788	0.04234	0.03217	0.01881	0.18408	0.03879	0.08962	0.0525	0.15963	0.09948	0.03161	0.05532	0.05092	0.07918	0.03223	0.03353	0.05888	0.09008	0.03961	0.06299	0.05437	0.05574	0.05075	0.10987	0.04804	0.05263	0.02669	0.04003	0.03769
TFDP1	0.88026	0.79866	0.83993	0.84173	0.84424	0.80382	0.65013	0.81242	0.79976	0.78554	0.78523	0.85349	0.75438	0.78725	0.83786	0.81822	0.7865	0.80416	0.77982	0.79579	0.82886	0.824	0.80466	0.78987	0.80954	0.81384	0.79165	0.81446	0.80373	0.78879	0.83627	0.847	0.88831	0.84767	0.85699	0.85975	0.80501	0.82594	0.83589	0.84838	0.83779	0.85773	0.84948	0.87349	0.84975	0.81696	0.83353	0.80389	0.79494	0.75713	0.68854	0.82993	0.72344	0.70193	0.78342	0.64953	0.80142	0.79688	0.76894	0.8913	0.89249	0.72734	0.77852	0.73618	0.76165	0.77656	0.8347	0.77233	0.71287	0.80043	0.81156	0.7788	0.80867	0.84402	0.79599	0.77197	0.86068	0.87264	0.82527	0.8298	0.89009	0.7543	0.71724	0.81079	0.74886	0.78535	0.80955	0.71424	0.73263	0.68709	0.68708	0.71769	0.71802	0.79029
TFF1	0.86785	0.8157	0.87078	0.87059	0.88085	0.82263	0.71601	0.86894	0.85845	0.83005	0.86283	0.82898	0.78685	0.83576	0.8773	0.79837	0.84995	0.84528	0.80361	0.84835	0.84381	0.8063	0.83346	0.85733	0.76759	0.85381	0.83196	0.83221	0.8307	0.8499	0.81931	0.81812	0.90706	0.85078	0.85476	0.84844	0.82053	0.83461	0.83405	0.86692	0.85228	0.88631	0.87055	0.87142	0.882	0.86785	0.82244	0.84554	0.7491	0.84536	0.90214	0.85317	0.7538	0.9236	0.88716	0.52549	0.86128	0.72884	0.91982	0.83327	0.55895	0.78408	0.73645	0.68372	0.86691	0.82604	0.64933	0.91395	0.75566	0.70174	0.81204	0.83061	0.68665	0.85541	0.84149	0.8496	0.85839	0.69872	0.73289	0.57904	0.86292	0.80307	0.78759	0.85708	0.6556	0.62011	0.77001	0.73564	0.77969	0.82066	0.83393	0.83725	0.90087	0.14176
TFF2	0.90023	0.84852	0.84249	0.87742	0.90358	0.81409	0.80183	0.8838	0.81067	0.8596	0.86522	0.83225	0.83559	0.80861	0.87661	0.85766	0.79183	0.81672	0.86452	0.81083	0.843	0.84813	0.87363	0.85738	0.8806	0.84194	0.85154	0.86158	0.78599	0.83445	0.83924	0.7971	0.91031	0.83456	0.85346	0.88654	0.85307	0.86056	0.87226	0.85996	0.87189	0.87683	0.85143	0.8726	0.82415	0.87342	0.91129	0.87718	0.89537	0.87639	0.88831	0.89563	0.77123	0.9256	0.89168	0.87966	0.87899	0.73086	0.93013	0.87936	0.73868	0.86424	0.91876	0.91048	0.84523	0.87414	0.79891	0.83892	0.44335	0.87529	0.85932	0.89388	0.82181	0.89443	0.84124	0.85937	0.89462	0.86522	0.82245	0.74253	0.87753	0.8756	0.86178	0.84834	0.8255	0.83261	0.842	0.85082	0.87654	0.88233	0.86247	0.78603	0.89375	0.2257
